# CodeTruth Keyword Dictionary
# Format: category,term,weight/score,context,synonyms,notes
# Version: 1.0.0
# Last Updated: 2026-01-21

# Domain Keywords - For intent classification
domain_keywords,sms,0.9,notification,email messaging,"SMS messaging"
domain_keywords,messaging,0.8,notification,email sms,"Message handling"
domain_keywords,file,1.0,media,upload download,"File operations"
domain_keywords,upload,0.9,file,media download,"File upload"
domain_keywords,download,0.9,file,media upload,"File download"
domain_keywords,media,0.8,file,upload download,"Media handling"
domain_keywords,cache,1.0,performance,redis memcache,"Caching layer"
domain_keywords,redis,0.9,cache,memcache,"Redis cache"
domain_keywords,memcache,0.9,cache,redis,"Memory cache"
domain_keywords,session,1.0,state,cookie token,"User session"
domain_keywords,cookie,0.8,session,token,"Session cookie"
domain_keywords,token,0.8,session,cookie,"Authentication token"
domain_keywords,logging,1.0,monitoring,telemetry metrics,"Event logging"
domain_keywords,monitoring,1.0,observability,telemetry metrics,"System monitoring"
domain_keywords,telemetry,0.9,monitoring,logging metrics,"Data telemetry"
domain_keywords,metrics,0.9,monitoring,logging telemetry,"Performance metrics"
domain_keywords,analytics,1.0,reporting,dashboard,"Data analytics"
domain_keywords,reporting,0.8,analytics,dashboard,"Report generation"
domain_keywords,dashboard,0.8,analytics,reporting,"Visual dashboard"
domain_keywords,search,1.0,indexing,query,"Search functionality"
domain_keywords,indexing,0.9,search,query,"Data indexing"
domain_keywords,query,0.8,search,indexing,"Database queries"
domain_keywords,validation,1.0,safety,sanitization,"Input validation"
domain_keywords,sanitization,0.9,validation,"Data sanitization"
domain_keywords,serialization,1.0,data,deserialization,"Data serialization"
domain_keywords,deserialization,1.0,data,serialization,"Data deserialization"
domain_keywords,parsing,1.0,processing,lexer parser ast,"Text parsing"
domain_keywords,lexer,0.8,parsing,parser ast,"Lexical analysis"
domain_keywords,parser,0.9,parsing,lexer ast,"Syntax parsing"
domain_keywords,ast,0.8,parsing,lexer parser,"Abstract syntax tree"
domain_keywords,rendering,1.0,presentation,template view,"UI rendering"
domain_keywords,template,0.9,rendering,view,"Template engine"
domain_keywords,view,0.8,rendering,template,"View layer"
domain_keywords,routing,1.0,navigation,middleware interceptor,"URL routing"
domain_keywords,middleware,0.9,routing,interceptor,"Middleware layer"
domain_keywords,interceptor,0.8,routing,middleware,"Request interceptor"
domain_keywords,security,1.0,protection,encryption hashing,"Security layer"
domain_keywords,encryption,0.9,security,hashing,"Data encryption"
domain_keywords,hashing,0.9,security,encryption,"Cryptographic hashing"
domain_keywords,compression,1.0,optimization,encoding,"Data compression"
domain_keywords,encoding,0.8,compression,"Data encoding"
domain_keywords,testing,1.0,quality,mock fixture,"Testing framework"
domain_keywords,mock,0.8,testing,fixture,"Mock objects"
domain_keywords,fixture,0.8,testing,mock,"Test fixtures"
domain_keywords,configuration,1.0,settings,config,"System configuration"
domain_keywords,config,0.9,configuration,settings,"Configuration data"
domain_keywords,settings,0.8,configuration,config,"Application settings"
domain_keywords,deployment,1.0,operations,migration schema,"Application deployment"
domain_keywords,migration,0.9,deployment,schema,"Database migration"
domain_keywords,schema,0.8,deployment,migration,"Data schema"
domain_keywords,workflow,1.0,automation,pipeline orchestration,"Workflow management"
domain_keywords,pipeline,0.9,workflow,orchestration,"CI/CD pipeline"
domain_keywords,orchestration,0.9,workflow,pipeline,"Service orchestration"
domain_keywords,specification,1.0,documentation,metadata policy,"Technical specification"
domain_keywords,metadata,0.9,specification,policy,"Data metadata"
domain_keywords,policy,0.8,specification,metadata,"Policy management"
domain_keywords,drift,1.0,analysis,detection,"Code drift analysis"
domain_keywords,analysis,1.0,processing,detection,"Data analysis"
domain_keywords,detection,1.0,analysis,drift,"Pattern detection"
domain_keywords,context,1.0,architecture,registry,"System context"
domain_keywords,registry,0.8,context,component,"Component registry"
domain_keywords,component,1.0,architecture,context,"System component"

# Modern Development & DevOps Keywords
domain_keywords,container,1.0,devops,docker kubernetes,"Container technology"
domain_keywords,docker,0.9,devops,container,"Docker container"
domain_keywords,kubernetes,0.9,devops,container k8s,"Kubernetes orchestration"
domain_keywords,k8s,0.8,devops,kubernetes,"Kubernetes abbreviation"
domain_keywords,pod,0.8,devops,kubernetes,"Kubernetes pod"
domain_keywords,service,0.8,devops,kubernetes,"Kubernetes service"
domain_keywords,deployment,0.9,devops,kubernetes,"Kubernetes deployment"
domain_keywords,helm,0.8,devops,kubernetes,"Helm charts"
domain_keywords,terraform,0.9,devops,infrastructure,"Infrastructure as code"
domain_keywords,ansible,0.8,devops,infrastructure,"Configuration management"
domain_keywords,puppet,0.8,devops,infrastructure,"Configuration management"
domain_keywords,chef,0.8,devops,infrastructure,"Configuration management"
domain_keywords,jenkins,0.8,devops,ci cd,"Jenkins CI/CD"
domain_keywords,github,0.8,devops,ci cd,"GitHub Actions"
domain_keywords,gitlab,0.8,devops,ci cd,"GitLab CI"
domain_keywords,azure,0.8,devops,cloud,"Azure cloud"
domain_keywords,aws,0.8,devops,cloud,"AWS cloud"
domain_keywords,gcp,0.8,devops,cloud,"Google Cloud"
domain_keywords,cloud,0.9,devops,infrastructure,"Cloud computing"
domain_keywords,serverless,0.8,devops,cloud,"Serverless computing"
domain_keywords,lambda,0.8,devops,serverless,"AWS Lambda"
domain_keywords,function,0.8,devops,serverless,"Cloud function"
domain_keywords,microservice,0.9,architecture,service,"Microservice architecture"
domain_keywords,service,0.8,architecture,microservice,"Service architecture"
domain_keywords,api,0.9,communication,rest graphql,"Application interface"
domain_keywords,rest,0.8,communication,api,"REST API"
domain_keywords,graphql,0.8,communication,api,"GraphQL API"
domain_keywords,grpc,0.8,communication,api,"gRPC API"
domain_keywords,monitoring,0.9,devops,observability,"System monitoring"
domain_keywords,observability,0.9,devops,monitoring,"System observability"
domain_keywords,prometheus,0.8,devops,monitoring,"Prometheus monitoring"
domain_keywords,grafana,0.8,devops,monitoring,"Grafana dashboards"
domain_keywords,elasticsearch,0.8,devops,logging,"Elasticsearch logging"
domain_keywords,kibana,0.8,devops,logging,"Kibana visualization"
domain_keywords,fluentd,0.8,devops,logging,"Fluentd logging"
domain_keywords,logging,0.9,devops,monitoring,"Application logging"
domain_keywords,metrics,0.8,devops,monitoring,"System metrics"
domain_keywords,tracing,0.8,devops,monitoring,"Distributed tracing"
domain_keywords,jaeger,0.8,devops,tracing,"Jaeger tracing"
domain_keywords,zipkin,0.8,devops,tracing,"Zipkin tracing"
domain_keywords,istio,0.8,devops,service mesh,"Istio service mesh"
domain_keywords,linkerd,0.8,devops,service mesh,"Linkerd service mesh"
domain_keywords,consul,0.8,devops,service discovery,"Consul service discovery"
domain_keywords,etcd,0.8,devops,distributed,"Distributed key-value"
domain_keywords,zookeeper,0.8,devops,distributed,"Distributed coordination"
domain_keywords,kafka,0.8,devops,messaging,"Kafka messaging"
domain_keywords,rabbitmq,0.8,devops,messaging,"RabbitMQ messaging"
domain_keywords,nats,0.8,devops,messaging,"NATS messaging"
domain_keywords,redis,0.8,cache,messaging,"Redis cache/messaging"
domain_keywords,nginx,0.8,devops,proxy,"Nginx proxy"
domain_keywords,apache,0.8,devops,proxy,"Apache proxy"
domain_keywords,envoy,0.8,devops,proxy,"Envoy proxy"
domain_keywords,load,0.8,devops,balancer,"Load balancing"
domain_keywords,balancer,0.8,devops,load,"Load balancer"
domain_keywords,scaling,0.8,devops,performance,"Auto scaling"
domain_keywords,performance,0.9,devops,monitoring,"System performance"
domain_keywords,latency,0.8,devops,performance,"Latency measurement"
domain_keywords,throughput,0.8,devops,performance,"Throughput measurement"
domain_keywords,availability,0.8,devops,reliability,"System availability"
domain_keywords,reliability,0.9,devops,availability,"System reliability"
domain_keywords,resilience,0.8,devops,reliability,"System resilience"
domain_keywords,fault,0.8,devops,tolerance,"Fault tolerance"
domain_keywords,recovery,0.8,devops,backup,"Disaster recovery"
domain_keywords,backup,0.8,devops,recovery,"System backup"
domain_keywords,restore,0.8,devops,backup,"System restore"
domain_keywords,security,0.9,devops,protection,"DevSecOps"
domain_keywords,vulnerability,0.8,security,scan,"Vulnerability scanning"
domain_keywords,scan,0.8,security,vulnerability,"Security scanning"
domain_keywords,compliance,0.8,security,audit,"Compliance checking"
domain_keywords,audit,0.8,security,compliance,"Security audit"
domain_keywords,certificate,0.8,security,ssl,"SSL certificate"
domain_keywords,ssl,0.8,security,certificate,"SSL/TLS"
domain_keywords,tls,0.8,security,ssl,"TLS encryption"
domain_keywords,encryption,0.8,security,protection,"Data encryption"
domain_keywords,secret,0.8,security,management,"Secret management"
domain_keywords,vault,0.8,security,secret,"Vault secrets"
domain_keywords,git,0.9,devops,version,"Git version control"
domain_keywords,github,0.8,devops,git,"GitHub platform"
domain_keywords,gitlab,0.8,devops,git,"GitLab platform"
domain_keywords,bitbucket,0.8,devops,git,"Bitbucket platform"
domain_keywords,branch,0.8,git,merge,"Git branch"
domain_keywords,merge,0.8,git,branch,"Git merge"
domain_keywords,pull,0.8,git,request,"Pull request"
domain_keywords,request,0.8,git,pull,"Pull request"
domain_keywords,commit,0.8,git,push,"Git commit"
domain_keywords,push,0.8,git,commit,"Git push"
domain_keywords,clone,0.8,git,repository,"Git clone"
domain_keywords,fork,0.8,git,repository,"Git fork"
domain_keywords,repository,0.8,git,repo,"Git repository"
domain_keywords,repo,0.8,git,repository,"Git repository abbreviation"
domain_keywords,version,0.8,git,control,"Version control"
domain_keywords,control,0.8,git,version,"Version control"
domain_keywords,release,0.8,devops,deployment,"Release management"
domain_keywords,build,0.8,devops,compile,"Build process"
domain_keywords,compile,0.8,devops,build,"Compilation"
domain_keywords,test,0.8,devops,quality,"Testing process"
domain_keywords,quality,0.8,devops,test,"Quality assurance"
domain_keywords,assurance,0.8,devops,quality,"Quality assurance"
domain_keywords,integration,0.8,devops,test,"Integration testing"
domain_keywords,unit,0.8,devops,test,"Unit testing"
domain_keywords,e2e,0.8,devops,test,"End-to-end testing"
domain_keywords,automation,0.9,devops,testing,"Test automation"
domain_keywords,cicd,0.9,devops,pipeline,"CI/CD pipeline"
domain_keywords,pipeline,0.8,devops,cicd,"CI/CD pipeline"
domain_keywords,workflow,0.8,devops,pipeline,"Workflow automation"
domain_keywords,orchestration,0.8,devops,automation,"Process orchestration"
domain_keywords,infrastructure,0.9,devops,code,"Infrastructure as code"
domain_keywords,provisioning,0.8,devops,infrastructure,"Infrastructure provisioning"
domain_keywords,configuration,0.8,devops,management,"Configuration management"
domain_keywords,management,0.8,devops,configuration,"Configuration management"
domain_keywords,environment,0.8,devops,deployment,"Environment management"
domain_keywords,production,0.8,devops,environment,"Production environment"
domain_keywords,staging,0.8,devops,environment,"Staging environment"
domain_keywords,development,0.8,devops,environment,"Development environment"
domain_keywords,testing,0.8,devops,environment,"Testing environment"
domain_keywords,local,0.8,devops,environment,"Local environment"
domain_keywords,remote,0.8,devops,environment,"Remote environment"
domain_keywords,onpremise,0.8,devops,infrastructure,"On-premise infrastructure"
domain_keywords,hybrid,0.8,devops,cloud,"Hybrid cloud"
domain_keywords,multi,0.8,devops,cloud,"Multi-cloud"
domain_keywords,edge,0.8,devops,computing,"Edge computing"
domain_keywords,fog,0.8,devops,computing,"Fog computing"
domain_keywords,iot,0.8,devops,devices,"Internet of Things"
domain_keywords,device,0.8,devops,iot,"IoT device"
domain_keywords,sensor,0.8,devops,iot,"IoT sensor"
domain_keywords,embedded,0.8,devops,system,"Embedded system"
domain_keywords,firmware,0.8,devops,embedded,"Firmware development"
domain_keywords,realtime,0.8,devops,processing,"Real-time processing"
domain_keywords,streaming,0.8,devops,data,"Data streaming"
domain_keywords,batch,0.8,devops,processing,"Batch processing"
domain_keywords,etl,0.8,devops,data,"ETL processing"
domain_keywords,data,0.9,devops,processing,"Data processing"
domain_keywords,processing,0.8,devops,data,"Data processing"
domain_keywords,analytics,0.8,devops,data,"Data analytics"
domain_keywords,machine,0.8,devops,learning,"Machine learning"
domain_keywords,learning,0.8,devops,machine,"Machine learning"
domain_keywords,artificial,0.8,devops,intelligence,"Artificial intelligence"
domain_keywords,intelligence,0.8,devops,artificial,"Artificial intelligence"
domain_keywords,neural,0.8,devops,network,"Neural network"
domain_keywords,network,0.8,devops,neural,"Neural network"
domain_keywords,deep,0.8,devops,learning,"Deep learning"
domain_keywords,model,0.8,devops,machine,"ML model"
domain_keywords,training,0.8,devops,model,"Model training"
domain_keywords,inference,0.8,devops,model,"Model inference"
domain_keywords,prediction,0.8,devops,model,"Model prediction"
domain_keywords,classification,0.8,devops,machine,"Classification model"
domain_keywords,regression,0.8,devops,machine,"Regression model"
domain_keywords,clustering,0.8,devops,machine,"Clustering algorithm"
domain_keywords,recommendation,0.8,devops,system,"Recommendation system"
domain_keywords,personalization,0.8,devops,recommendation,"Personalization engine"
domain_keywords,search,0.8,devops,engine,"Search engine"
domain_keywords,index,0.8,devops,search,"Search index"
domain_keywords,crawler,0.8,devops,search,"Web crawler"
domain_keywords,scraper,0.8,devops,web,"Web scraper"
domain_keywords,crawler,0.8,devops,web,"Web crawler"
domain_keywords,bot,0.8,devops,automation,"Automation bot"
domain_keywords,chatbot,0.8,devops,bot,"Chat bot"
domain_keywords,assistant,0.8,devops,virtual,"Virtual assistant"
domain_keywords,nlp,0.8,devops,language,"Natural language processing"
domain_keywords,language,0.8,devops,nlp,"Natural language"
domain_keywords,speech,0.8,devops,recognition,"Speech recognition"
domain_keywords,recognition,0.8,devops,speech,"Speech recognition"
domain_keywords,vision,0.8,devops,computer,"Computer vision"
domain_keywords,computer,0.8,devops,vision,"Computer vision"
domain_keywords,image,0.8,devops,processing,"Image processing"
domain_keywords,video,0.8,devops,processing,"Video processing"
domain_keywords,audio,0.8,devops,processing,"Audio processing"
domain_keywords,text,0.8,devops,processing,"Text processing"
domain_keywords,sentiment,0.8,devops,analysis,"Sentiment analysis"
domain_keywords,analysis,0.8,devops,sentiment,"Sentiment analysis"
domain_keywords,summarization,0.8,devops,text,"Text summarization"
domain_keywords,translation,0.8,devops,language,"Language translation"
domain_keywords,generation,0.8,devops,content,"Content generation"
domain_keywords,content,0.8,devops,generation,"Content generation"
domain_keywords,curation,0.8,devops,content,"Content curation"
domain_keywords,moderation,0.8,devops,content,"Content moderation"
domain_keywords,filtering,0.8,devops,content,"Content filtering"
domain_keywords,detection,0.8,devops,content,"Content detection"
domain_keywords,classification,0.8,devops,content,"Content classification"
domain_keywords,categorization,0.8,devops,content,"Content categorization"
domain_keywords,tagging,0.8,devops,content,"Content tagging"
domain_keywords,labeling,0.8,devops,content,"Content labeling"
domain_keywords,annotation,0.8,devops,data,"Data annotation"
domain_keywords,validation,0.8,devops,data,"Data validation"
domain_keywords,verification,0.8,devops,data,"Data verification"
domain_keywords,cleanup,0.8,devops,data,"Data cleanup"
domain_keywords,preprocessing,0.8,devops,data,"Data preprocessing"
domain_keywords,postprocessing,0.8,devops,data,"Data postprocessing"
domain_keywords,transformation,0.8,devops,data,"Data transformation"
domain_keywords,normalization,0.8,devops,data,"Data normalization"
domain_keywords,standardization,0.8,devops,data,"Data standardization"
domain_keywords,enrichment,0.8,devops,data,"Data enrichment"
domain_keywords,aggregation,0.8,devops,data,"Data aggregation"
domain_keywords,summarization,0.8,devops,data,"Data summarization"
domain_keywords,visualization,0.8,devops,data,"Data visualization"
domain_keywords,dashboard,0.8,devops,visualization,"Dashboard visualization"
domain_keywords,chart,0.8,devops,visualization,"Chart visualization"
domain_keywords,graph,0.8,devops,visualization,"Graph visualization"
domain_keywords,plot,0.8,devops,visualization,"Plot visualization"
domain_keywords,report,0.8,devops,visualization,"Report generation"
domain_keywords,export,0.8,devops,data,"Data export"
domain_keywords,import,0.8,devops,data,"Data import"
domain_keywords,sync,0.8,devops,data,"Data synchronization"
domain_keywords,replication,0.8,devops,data,"Data replication"
domain_keywords,mirroring,0.8,devops,data,"Data mirroring"
domain_keywords,backup,0.8,devops,data,"Data backup"
domain_keywords,archive,0.8,devops,data,"Data archive"
domain_keywords,compression,0.8,devops,data,"Data compression"
domain_keywords,encryption,0.8,devops,data,"Data encryption"
domain_keywords,decryption,0.8,devops,data,"Data decryption"
domain_keywords,hashing,0.8,devops,data,"Data hashing"
domain_keywords,checksum,0.8,devops,data,"Data checksum"
domain_keywords,integrity,0.8,devops,data,"Data integrity"
domain_keywords,consistency,0.8,devops,data,"Data consistency"
domain_keywords,atomicity,0.8,devops,transaction,"Transaction atomicity"
domain_keywords,isolation,0.8,devops,transaction,"Transaction isolation"
domain_keywords,durability,0.8,devops,transaction,"Transaction durability"
domain_keywords,acid,0.8,devops,transaction,"ACID properties"
domain_keywords,base,0.8,devops,database,"BASE properties"
domain_keywords,eventual,0.8,devops,consistency,"Eventual consistency"
domain_keywords,strong,0.8,devops,consistency,"Strong consistency"
domain_keywords,weak,0.8,devops,consistency,"Weak consistency"
domain_keywords,read,0.8,devops,write,"Read operation"
domain_keywords,write,0.8,devops,read,"Write operation"
domain_keywords,create,0.8,devops,update,"Create operation"
domain_keywords,update,0.8,devops,create,"Update operation"
domain_keywords,delete,0.8,devops,create,"Delete operation"
domain_keywords,crud,0.8,devops,operation,"CRUD operations"
domain_keywords,operation,0.8,devops,crud,"Database operation"
domain_keywords,transaction,0.8,devops,database,"Database transaction"
domain_keywords,rollback,0.8,devops,transaction,"Transaction rollback"
domain_keywords,commit,0.8,devops,transaction,"Transaction commit"
domain_keywords,lock,0.8,devops,concurrency,"Concurrency lock"
domain_keywords,mutex,0.8,devops,lock,"Mutex lock"
domain_keywords,semaphore,0.8,devops,lock,"Semaphore lock"
domain_keywords,queue,0.8,devops,concurrency,"Message queue"
domain_keywords,stack,0.8,devops,data,"Data stack"
domain_keywords,heap,0.8,devops,data,"Data heap"
domain_keywords,tree,0.8,devops,data,"Data tree"
domain_keywords,graph,0.8,devops,data,"Data graph"
domain_keywords,linked,0.8,devops,list,"Linked list"
domain_keywords,array,0.8,devops,data,"Data array"
domain_keywords,map,0.8,devops,data,"Data map"
domain_keywords,set,0.8,devops,data,"Data set"
domain_keywords,hash,0.8,devops,map,"Hash map"
domain_keywords,cache,0.8,devops,performance,"Performance cache"
domain_keywords,buffer,0.8,devops,memory,"Memory buffer"
domain_keywords,pool,0.8,devops,resource,"Resource pool"
domain_keywords,connection,0.8,devops,pool,"Connection pool"
domain_keywords,thread,0.8,devops,concurrency,"Thread management"
domain_keywords,process,0.8,devops,management,"Process management"
domain_keywords,scheduler,0.8,devops,process,"Process scheduler"
domain_keywords,executor,0.8,devops,process,"Process executor"
domain_keywords,worker,0.8,devops,process,"Worker process"
domain_keywords,task,0.8,devops,process,"Task management"
domain_keywords,job,0.8,devops,task,"Job execution"
domain_keywords,workflow,0.8,devops,task,"Workflow task"
domain_keywords,pipeline,0.8,devops,task,"Task pipeline"
domain_keywords,orchestration,0.8,devops,task,"Task orchestration"
domain_keywords,coordination,0.8,devops,process,"Process coordination"
domain_keywords,synchronization,0.8,devops,process,"Process synchronization"
domain_keywords,communication,0.8,devops,process,"Inter-process communication"
domain_keywords,messaging,0.8,devops,communication,"Message communication"
domain_keywords,protocol,0.8,devops,communication,"Communication protocol"
domain_keywords,interface,0.8,devops,communication,"Communication interface"
domain_keywords,contract,0.8,devops,interface,"Interface contract"
domain_keywords,specification,0.8,devops,interface,"Interface specification"
domain_keywords,documentation,0.8,devops,specification,"API documentation"
domain_keywords,swagger,0.8,devops,documentation,"Swagger documentation"
domain_keywords,openapi,0.8,devops,documentation,"OpenAPI specification"
domain_keywords,postman,0.8,devops,testing,"Postman testing"
domain_keywords,insomnia,0.8,devops,testing,"Insomnia testing"
domain_keywords,soap,0.8,devops,api,"SOAP API"
domain_keywords,restful,0.8,devops,api,"RESTful API"
domain_keywords,graphql,0.8,devops,api,"GraphQL API"
domain_keywords,websocket,0.8,devops,api,"WebSocket API"
domain_keywords,socket,0.8,devops,websocket,"Socket communication"
domain_keywords,tcp,0.8,devops,network,"TCP protocol"
domain_keywords,udp,0.8,devops,network,"UDP protocol"
domain_keywords,http,0.8,devops,protocol,"HTTP protocol"
domain_keywords,https,0.8,devops,protocol,"HTTPS protocol"
domain_keywords,ftp,0.8,devops,protocol,"FTP protocol"
domain_keywords,ssh,0.8,devops,protocol,"SSH protocol"
domain_keywords,telnet,0.8,devops,protocol,"Telnet protocol"
domain_keywords,dns,0.8,devops,network,"DNS resolution"
domain_keywords,dhcp,0.8,devops,network,"DHCP configuration"
domain_keywords,nat,0.8,devops,network,"NAT translation"
domain_keywords,vpn,0.8,devops,network,"VPN connection"
domain_keywords,firewall,0.8,devops,security,"Firewall security"
domain_keywords,proxy,0.8,devops,network,"Network proxy"
domain_keywords,gateway,0.8,devops,network,"Network gateway"
domain_keywords,router,0.8,devops,network,"Network router"
domain_keywords,switch,0.8,devops,network,"Network switch"
domain_keywords,bridge,0.8,devops,network,"Network bridge"
domain_keywords,subnet,0.8,devops,network,"Network subnet"
domain_keywords,cidr,0.8,devops,network,"CIDR notation"
domain_keywords,ip,0.8,devops,network,"IP address"
domain_keywords,ipv4,0.8,devops,ip,"IPv4 address"
domain_keywords,ipv6,0.8,devops,ip,"IPv6 address"
domain_keywords,mac,0.8,devops,address,"MAC address"
domain_keywords,port,0.8,devops,network,"Network port"
domain_keywords,endpoint,0.8,devops,network,"Network endpoint"
domain_keywords,bandwidth,0.8,devops,network,"Network bandwidth"
domain_keywords,throughput,0.8,devops,network,"Network throughput"
domain_keywords,latency,0.8,devops,network,"Network latency"
domain_keywords,jitter,0.8,devops,network,"Network jitter"
domain_keywords,packet,0.8,devops,network,"Network packet"
domain_keywords,frame,0.8,devops,network,"Network frame"
domain_keywords,segment,0.8,devops,network,"Network segment"
domain_keywords,datagram,0.8,devops,network,"Network datagram"
domain_keywords,stream,0.8,devops,network,"Network stream"
domain_keywords,connection,0.8,devops,network,"Network connection"
domain_keywords,session,0.8,devops,network,"Network session"
domain_keywords,handshake,0.8,devops,network,"Network handshake"
domain_keywords,timeout,0.8,devops,network,"Network timeout"
domain_keywords,retry,0.8,devops,network,"Network retry"
domain_keywords,circuit,0.8,devops,breaker,"Circuit breaker"
domain_keywords,breaker,0.8,devops,circuit,"Circuit breaker"
domain_keywords,fallback,0.8,devops,circuit,"Fallback mechanism"
domain_keywords,degradation,0.8,devops,performance,"Performance degradation"
domain_keywords,throttling,0.8,devops,performance,"Rate throttling"
domain_keywords,rate,0.8,devops,limiting,"Rate limiting"
domain_keywords,limiting,0.8,devops,rate,"Rate limiting"
domain_keywords,quota,0.8,devops,limiting,"Resource quota"
domain_keywords,quota,0.8,devops,management,"Quota management"
domain_keywords,resource,0.8,devops,management,"Resource management"
domain_keywords,allocation,0.8,devops,resource,"Resource allocation"
domain_keywords,utilization,0.8,devops,resource,"Resource utilization"
domain_keywords,optimization,0.8,devops,performance,"Performance optimization"
domain_keywords,tuning,0.8,devops,performance,"Performance tuning"
domain_keywords,profiling,0.8,devops,performance,"Performance profiling"
domain_keywords,benchmark,0.8,devops,performance,"Performance benchmark"
domain_keywords,measurement,0.8,devops,performance,"Performance measurement"
domain_keywords,monitoring,0.8,devops,performance,"Performance monitoring"
